Date,Time,Femman_Temp,Femman_RH,Femman_GlobRad,Femman_AirPressure,Femman_WindSpeed,Femman_WindDir,Femman_Rain,Femman_NO2,Femman_O3,Femman_PM10,Femman_NOx,Femman_PM25,HagaNorra_NO2,HagaNorra_NOx,HagaSodra_PM10,HagaSodra_PM25,Lejonet_GlobRad,Lejonet_AirPressure,Lejonet_Rain,Lejonet_RH,Lejonet_Temp,Lejonet_WindDir,Lejonet_WindSpeed,Mobil1_NO2,Mobil1_NOx,Mobil1_PM10,Mobil2_NO2,Mobil2_NOx,Mobil2_PM10,Mobil3_NO2,Mobil3_NOx,Mobil3_PM10,Mobil2_PM25  
2023-01-04,01:00+01:00,        2.768,        98.2,           0,     1015.99,       2.418,         134,           0,     8.84605,            ,     11.4107,     8.20961,     7.15479,     11.0073,     11.1387,     4.61948,     1.91443,           0,        1018,           0,        99.6,        2.48,       116.3,         2.2,     10.4906,     10.0966,     1.86583,      7.5563,      7.2936,     7.89848,     7.51198,      7.5714,     3.55547,     6.09786
2023-01-04,02:00+01:00,        2.726,        94.1,           0,      1014.9,       2.948,       134.1,           0,     7.57853,            ,     9.77068,     6.97402,     4.89175,      9.6445,     9.69518,     2.26668,    0.593034,           0,        1017,           0,        99.6,       2.364,       111.7,       2.126,     9.00868,     8.15071,     -0.6064,     5.64957,     4.78463,     5.99213,     6.50089,     6.37916,     4.72732,     4.52229
2023-01-04,03:00+01:00,        2.848,        89.1,           0,      1013.3,       3.951,       135.2,           0,     7.08054,            ,     7.61537,     6.62582,     2.61974,     8.86205,     8.89342,      1.9153,      0.4642,           0,        1016,           0,        96.5,       2.651,       115.9,       3.087,     8.31026,     6.87877,      -0.612,     5.42285,      5.0797,     5.85948,     5.81554,     5.74342,     1.78942,     4.37119
2023-01-04,04:00+01:00,         2.58,        89.3,           0,     1011.45,       4.847,       125.8,           0,     4.55506,            ,     6.89526,     4.16055,     2.38177,     6.91679,     6.93703,    0.634183,   -0.496317,           0,        1014,           0,        95.7,       2.567,       116.4,       3.435,     6.67518,     5.14662,    -1.32525,     3.88059,     3.55534,     4.97884,     4.41389,     4.21166,    0.600333,     3.88972
2023-01-04,05:00+01:00,        2.492,        93.5,           0,     1009.61,       3.976,       120.1,           0,     3.41562,            ,      6.3607,     2.67445,     2.84812,     3.73418,     3.64201,    0.593017,     -1.4989,           0,        1012,           0,        98.7,       2.482,          99,       3.795,     5.31994,     4.00029,     0.29685,     3.09009,     2.78657,     3.93968,     3.07051,     2.80336,    0.829217,      3.1244
2023-01-04,06:00+01:00,        2.413,        95.3,           0,     1007.62,       3.933,       112.8,         0.2,     3.27635,            ,     2.44632,      2.7596,   -0.350183,     3.35709,     3.23499,    0.252683,    -1.15558,           0,        1010,           0,        99.6,       2.417,        94.2,       3.492,     4.84417,     3.81918,   -0.668283,     3.51123,     3.32347,     3.12938,     3.11894,     2.95116,    0.532033,     2.64652
2023-01-04,07:00+01:00,        1.939,        95.2,           0,     1005.61,       4.426,       112.4,         0.4,     4.65398,            ,     3.69064,     4.18513,     2.08916,     5.34088,     5.33331,    -1.37775,     -2.0784,           0,        1008,           0,        99.5,        2.01,        97.6,       3.162,      5.7514,     4.61026,    -3.64618,     4.82596,     4.59373,     2.89354,     4.91801,     5.14961,    -2.10552,     2.05182
2023-01-04,08:00+01:00,        1.404,        96.3,       0.118,     1004.06,       3.854,       122.8,         0.8,     6.08338,            ,     3.32445,     5.96629,     2.47928,     7.80996,     8.32899,    -3.31972,    -2.98918,           0,        1006,           0,        99.5,       1.521,         103,       3.154,     9.28705,     9.71907,    -9.37166,     7.36778,     7.99863,     1.61115,     6.41536,     7.81232,    -5.41472,     1.18513
2023-01-04,09:00+01:00,        1.528,        96.4,       10.44,     1002.22,       4.506,       114.3,           1,     7.33392,            ,      0.7101,     7.76792,    0.366967,     7.45026,     7.78455,    -2.82753,    -2.79777,       10.64,        1005,           0,        99.5,       1.638,        95.8,       3.687,     8.42897,     8.13557,    -6.75038,     7.15958,     7.82018,      0.9438,     7.10162,     11.8051,    -4.41392,    0.571584
2023-01-04,10:00+01:00,        2.013,        95.1,       12.15,     1000.34,       5.322,         126,         0.4,      6.6387,            ,      1.6813,     6.93062,      1.0346,      6.8107,     7.14088,    -3.23753,    -3.56505,       16.77,        1003,           0,        99.1,       2.113,       105.9,       4.605,     7.85892,     7.82674,     -5.4282,     7.02235,     7.93151,     0.52075,     6.66183,     7.54935,     -3.9639,    0.274633
2023-01-04,11:00+01:00,        2.336,        96.3,       15.39,     998.647,        4.22,       120.5,           0,     5.87837,            ,     2.00123,     6.00197,     1.75725,     6.31611,     6.73119,   -0.916433,     -2.2966,       21.41,        1001,           0,        99.5,       2.446,       103.5,       4.502,     9.02277,     10.4185,    -2.31265,     6.90207,     7.98656,    0.667666,     5.37673,      5.9399,     -1.2847,    0.252633
2023-01-04,12:00+01:00,        2.759,        96.3,       22.96,     997.094,       4.063,       115.5,           0,     6.26956,            ,      2.4721,     6.17247,     2.22777,     7.19093,     7.87695,    -2.04303,    -3.01775,       27.07,         999,           0,        99.5,       2.898,       100.5,       4.213,     8.17726,     8.74319,    -2.76385,      8.4212,     10.1276,    0.597716,     6.27274,     7.11903,    -1.96888,    0.291633
2023-01-04,13:00+01:00,        3.144,        97.3,       42.99,     995.227,       3.631,       101.4,         0.4,     6.70046,            ,   -0.151233,     6.96626,    -0.68475,     8.45239,      9.5858,     -0.6897,    -2.33252,       44.26,         998,           0,        99.6,       3.263,        89.8,       2.675,     7.73989,     7.55003,    -2.47002,     8.97995,     10.8955,    0.963017,     6.75121,     7.72031,   -0.786683,    0.491217
2023-01-04,14:00+01:00,        3.532,        97.8,        7.38,     994.081,       3.414,         113,           0,     7.88601,            ,     1.71903,     8.45053,    0.747701,     8.61604,     9.83936,   -0.798417,    -1.62582,     8.10001,         997,           0,        99.5,       3.625,        89.9,       3.808,     9.03915,     9.42363,     -1.4867,     9.29941,     11.0964,    0.597183,     7.70337,     8.87086,   0.0177667,      0.3623
2023-01-04,15:00+01:00,         3.76,        98.8,        1.26,     993.267,       2.655,       101.2,         0.2,     8.91139,            ,     3.45033,     9.26065,     2.93873,     9.23549,     10.8148,  -0.0358334,    -1.03723,       1.279,         996,           0,        99.5,       3.691,       70.92,       2.085,     10.7178,      13.722,   -0.747901,      10.754,     13.9671,    0.707216,     9.85622,      12.404,    0.600533,    0.363883
2023-01-04,16:00+01:00,        3.994,         100,           0,     992.434,       1.992,     78.9401,         0.2,     12.3569,            ,     3.41813,     13.4412,     3.18248,     14.7355,     16.7176,     1.21332,    0.707783,           0,         995,           0,        99.5,       3.868,       46.92,       1.482,     13.7032,     15.3375,   -0.290984,     12.6028,     17.6406,    0.740233,     11.2885,     12.4817,     2.07747,    0.447884
2023-01-04,17:00+01:00,        3.558,         100,           0,     991.854,       2.123,       39.16,         0.2,     18.3063,            ,     4.56532,     20.8538,     3.40897,     17.6871,     19.3521,      1.4097,    0.320267,           0,         994,           0,        99.5,       3.324,       22.27,       1.761,     16.6964,     19.5213,   -0.350317,     17.8206,     24.7921,     1.18148,     16.0904,     18.2617,     2.15892,    0.760384
2023-01-04,18:00+01:00,        3.333,         100,           0,     991.336,       2.652,       44.75,         1.4,     37.2081,            ,     6.59199,     54.9694,     4.54488,     22.2746,     24.9576,     2.18303,      1.3392,           0,         994,           0,        99.5,       3.223,       32.44,       1.807,     29.8777,     38.5208,     1.79765,      16.672,     19.3819,     2.21853,     28.1633,      33.935,     2.49997,     1.64593
2023-01-04,19:00+01:00,        3.264,         100,           0,     990.647,       2.599,       42.91,         0.8,      29.691,            ,     1.74965,     42.1932,     -0.2253,     23.7168,     25.9335,     2.27028,     2.08165,           0,         993,           0,        99.5,       3.225,       38.88,       1.524,     30.7055,     37.7559,      1.6303,     20.0145,     21.2946,     3.45609,     22.8618,     25.9229,      2.0722,     2.69535
2023-01-04,20:00+01:00,        3.242,         100,           0,     990.206,       3.114,       33.99,         2.6,     20.3935,            ,     1.13588,     22.5798,      0.3227,     19.5916,     22.0249,     1.47803,     1.49693,           0,         993,           0,        99.5,       3.183,       26.47,       2.967,     30.7965,      37.762,     1.05953,     23.6814,     26.5176,     4.48697,     16.1586,     17.8946,    0.225833,      3.7945
2023-01-04,21:00+01:00,         3.34,         100,           0,     990.029,       2.948,       31.18,         1.6,     19.4464,            ,     1.26955,     21.2005,    0.644917,     19.1108,     20.5408,    0.882784,    0.935233,           0,         992,           0,        99.5,        3.25,       19.44,       1.977,     29.3604,     34.8133,     0.54135,     22.6279,     24.7108,     3.56795,     16.6483,     18.9735,     1.37948,      2.9734
2023-01-04,22:00+01:00,        3.148,         100,           0,     989.692,       3.341,       27.35,         2.6,     19.4938,            ,      0.3792,     20.4341,     -0.3591,     22.5677,     24.1914,     2.59274,     2.37108,           0,         992,           0,        99.5,       3.275,       26.62,       2.816,     28.4277,     33.1531,     1.14587,     27.3995,     29.3716,     4.96629,     18.0715,     19.7018,     1.58677,     3.54848
2023-01-04,23:00+01:00,        3.044,         100,           0,     989.474,       4.844,       33.55,         2.8,     15.7677,            ,     2.09372,     16.3832,      1.5814,     15.9183,     16.6284,      0.1725,    0.116383,           0,         992,           0,        99.5,       3.167,       34.78,       3.794,     19.6527,     19.8251,    -3.26875,     18.3588,     19.3779,     2.76973,     14.1131,     15.1158,   0.0952001,     2.27103
2023-01-04,24:00+01:00,        2.923,         100,           0,      989.57,       4.496,       34.71,         1.6,      12.308,            ,     3.31597,     12.8565,     3.06765,     11.7244,     12.2072,   -0.700533,  -0.0894667,           0,         992,           0,        99.5,       3.018,       31.47,       3.146,     12.8568,      14.246,    -2.99647,     13.2908,     13.4565,       1.712,     10.2161,     10.8444,   -0.636667,     1.26447
2023-01-05,01:00+01:00,        2.565,         100,           0,     990.059,       5.756,       27.92,         1.4,     8.99858,            ,     1.05043,     9.17273,    0.528417,     7.58516,      7.6909,        -0.7,    -0.09475,           0,         993,           0,        99.5,        2.71,       16.68,       4.456,     9.34631,     9.32474,    -6.22183,     7.25019,     6.75288,    0.831333,     9.27757,     9.98904,     -1.3747,    0.531934
2023-01-05,02:00+01:00,        2.298,         100,           0,     990.984,       5.767,       31.76,         0.6,     4.02124,            ,      1.5137,     3.50357,       1.296,     6.38298,     6.37341,     -0.8228,      0.6342,           0,         993,           0,        99.5,       2.391,        36.1,       5.513,     6.24219,     5.09263,     -2.7076,     5.92628,     5.02751,    0.443817,     4.68491,     4.77162,     -1.6775,    0.291133
2023-01-05,03:00+01:00,        2.107,        94.9,           0,     992.689,       6.553,       35.68,         0.2,     2.36824,            ,   -0.921383,     1.75126,    -1.30942,     2.99328,     2.88448,  0.00775006,     1.25107,           0,         995,           0,        98.6,       2.153,        32.7,       4.562,     4.07013,     2.46584,     -5.0325,     3.34199,     3.30035,    0.290483,     2.47075,     2.23282,    -1.01612,    0.162783
